#EC;PRODUTO;CAMPO;VALOR_STAR;VALOR_SEC;EC_MATRIZ
"1043357197";"12";"STATUS_SERVICO";"S";"SEM VALOR";"1043357197"
"1043357197";"20";"FATOR_1";"4.49";"SEM VALOR";"1043357197"
"1043357197";"20";"FATOR_2";"0.00";"SEM VALOR";"1043357197"
"1043357197";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043357197"
"1043357197";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043357197"
"1043357197";"21";"FATOR_1";"4.49";"SEM VALOR";"1043357197"
"1043357197";"21";"FATOR_2";"0.00";"SEM VALOR";"1043357197"
"1043357197";"21";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043357197"
"1043357197";"21";"STATUS_SERVICO";"S";"SEM VALOR";"1043357197"
"1043357197";"40";"FATOR_1";"4.49";"SEM VALOR";"1043357197"
"1043357197";"40";"FATOR_2";"0.00";"SEM VALOR";"1043357197"
"1043357197";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043357197"
"1043357197";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043357197"
"1043357197";"43";"FATOR_1";"4.49";"SEM VALOR";"1043357197"
"1043357197";"43";"FATOR_2";"0.00";"SEM VALOR";"1043357197"
"1043357197";"43";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043357197"
"1043357197";"43";"STATUS_SERVICO";"S";"SEM VALOR";"1043357197"
"1043399914";"10";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"10";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043399914";"12";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"12";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"12";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"12";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043399914";"20";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"20";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043399914";"21";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"21";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"21";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"21";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043399914";"40";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"40";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043399914";"43";"FATOR_1";"4.49";"SEM VALOR";"1043399914"
"1043399914";"43";"FATOR_2";"0.00";"SEM VALOR";"1043399914"
"1043399914";"43";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043399914"
"1043399914";"43";"STATUS_SERVICO";"S";"SEM VALOR";"1043399914"
"1043440043";"10";"FATOR_1";"5.35";"SEM VALOR";"1043440043"
"1043440043";"10";"FATOR_2";"0.00";"SEM VALOR";"1043440043"
"1043440043";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043440043"
"1043440043";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043440043"
"1043440043";"20";"FATOR_1";"5.35";"SEM VALOR";"1043440043"
"1043440043";"20";"FATOR_2";"0.00";"SEM VALOR";"1043440043"
"1043440043";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043440043"
"1043440043";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043440043"
"1043440043";"40";"FATOR_1";"5.35";"SEM VALOR";"1043440043"
"1043440043";"40";"FATOR_2";"0.00";"SEM VALOR";"1043440043"
"1043440043";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043440043"
"1043440043";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043440043"
"1043476803";"10";"FATOR_1";"2.99";"SEM VALOR";"1043476803"
"1043476803";"10";"FATOR_2";"0.00";"SEM VALOR";"1043476803"
"1043476803";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043476803"
"1043476803";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043476803"
"1043476803";"20";"FATOR_1";"2.99";"SEM VALOR";"1043476803"
"1043476803";"20";"FATOR_2";"0.00";"SEM VALOR";"1043476803"
"1043476803";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043476803"
"1043476803";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043476803"
"1043476803";"40";"FATOR_1";"2.99";"SEM VALOR";"1043476803"
"1043476803";"40";"FATOR_2";"0.00";"SEM VALOR";"1043476803"
"1043476803";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043476803"
"1043476803";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043476803"
"1043514780";"10";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"10";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043514780";"12";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"12";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"12";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"12";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043514780";"20";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"20";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043514780";"21";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"21";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"21";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"21";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043514780";"40";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"40";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043514780";"43";"FATOR_1";"4.49";"SEM VALOR";"1043514780"
"1043514780";"43";"FATOR_2";"0.00";"SEM VALOR";"1043514780"
"1043514780";"43";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043514780"
"1043514780";"43";"STATUS_SERVICO";"S";"SEM VALOR";"1043514780"
"1043515400";"10";"FATOR_1";"5.35";"SEM VALOR";"1043515400"
"1043515400";"10";"FATOR_2";"0.00";"SEM VALOR";"1043515400"
"1043515400";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043515400"
"1043515400";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043515400"
"1043515400";"20";"FATOR_1";"5.35";"SEM VALOR";"1043515400"
"1043515400";"20";"FATOR_2";"0.00";"SEM VALOR";"1043515400"
"1043515400";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043515400"
"1043515400";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043515400"
"1043515400";"40";"FATOR_1";"5.35";"SEM VALOR";"1043515400"
"1043515400";"40";"FATOR_2";"0.00";"SEM VALOR";"1043515400"
"1043515400";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043515400"
"1043515400";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043515400"
"1043575399";"10";"FATOR_1";"5.35";"SEM VALOR";"1043575399"
"1043575399";"10";"FATOR_2";"0.00";"SEM VALOR";"1043575399"
"1043575399";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043575399"
"1043575399";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043575399"
"1043575399";"20";"FATOR_1";"5.35";"SEM VALOR";"1043575399"
"1043575399";"20";"FATOR_2";"0.00";"SEM VALOR";"1043575399"
"1043575399";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043575399"
"1043575399";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043575399"
"1043575399";"40";"FATOR_1";"5.35";"SEM VALOR";"1043575399"
"1043575399";"40";"FATOR_2";"0.00";"SEM VALOR";"1043575399"
"1043575399";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043575399"
"1043575399";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043575399"
"1043644960";"10";"FATOR_1";"2.99";"SEM VALOR";"1043644960"
"1043644960";"10";"FATOR_2";"0.00";"SEM VALOR";"1043644960"
"1043644960";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043644960"
"1043644960";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043644960"
"1043644960";"20";"FATOR_1";"2.99";"SEM VALOR";"1043644960"
"1043644960";"20";"FATOR_2";"0.00";"SEM VALOR";"1043644960"
"1043644960";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043644960"
"1043644960";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043644960"
"1043644960";"40";"FATOR_1";"2.99";"SEM VALOR";"1043644960"
"1043644960";"40";"FATOR_2";"0.00";"SEM VALOR";"1043644960"
"1043644960";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043644960"
"1043644960";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043644960"
"1043645346";"10";"FATOR_1";"5.35";"SEM VALOR";"1043645346"
"1043645346";"10";"FATOR_2";"0.00";"SEM VALOR";"1043645346"
"1043645346";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043645346"
"1043645346";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043645346"
"1043645346";"20";"FATOR_1";"5.35";"SEM VALOR";"1043645346"
"1043645346";"20";"FATOR_2";"0.00";"SEM VALOR";"1043645346"
"1043645346";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043645346"
"1043645346";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043645346"
"1043645346";"40";"FATOR_1";"5.35";"SEM VALOR";"1043645346"
"1043645346";"40";"FATOR_2";"0.00";"SEM VALOR";"1043645346"
"1043645346";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043645346"
"1043645346";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043645346"
"1043710121";"10";"FATOR_1";"4.49";"SEM VALOR";"1043710121"
"1043710121";"10";"FATOR_2";"0.00";"SEM VALOR";"1043710121"
"1043710121";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043710121"
"1043710121";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043710121"
"1043710121";"20";"FATOR_1";"4.49";"SEM VALOR";"1043710121"
"1043710121";"20";"FATOR_2";"0.00";"SEM VALOR";"1043710121"
"1043710121";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043710121"
"1043710121";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043710121"
"1043710121";"40";"FATOR_1";"4.49";"SEM VALOR";"1043710121"
"1043710121";"40";"FATOR_2";"0.00";"SEM VALOR";"1043710121"
"1043710121";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043710121"
"1043710121";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043710121"
"1043741698";"10";"FATOR_1";"4.49";"SEM VALOR";"1043741698"
"1043741698";"10";"FATOR_2";"0.00";"SEM VALOR";"1043741698"
"1043741698";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043741698"
"1043741698";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043741698"
"1043741698";"20";"FATOR_1";"4.49";"SEM VALOR";"1043741698"
"1043741698";"20";"FATOR_2";"0.00";"SEM VALOR";"1043741698"
"1043741698";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043741698"
"1043741698";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043741698"
"1043741698";"40";"FATOR_1";"4.49";"SEM VALOR";"1043741698"
"1043741698";"40";"FATOR_2";"0.00";"SEM VALOR";"1043741698"
"1043741698";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043741698"
"1043741698";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043741698"
"1043756660";"10";"FATOR_1";"5.20";"SEM VALOR";"1043756660"
"1043756660";"10";"FATOR_2";"0.00";"SEM VALOR";"1043756660"
"1043756660";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043756660"
"1043756660";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043756660"
"1043756660";"20";"FATOR_1";"5.20";"SEM VALOR";"1043756660"
"1043756660";"20";"FATOR_2";"0.00";"SEM VALOR";"1043756660"
"1043756660";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043756660"
"1043756660";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043756660"
"1043756660";"40";"FATOR_1";"5.20";"SEM VALOR";"1043756660"
"1043756660";"40";"FATOR_2";"0.00";"SEM VALOR";"1043756660"
"1043756660";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043756660"
"1043756660";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043756660"
"1043814954";"10";"FATOR_1";"5.35";"SEM VALOR";"1043814954"
"1043814954";"10";"FATOR_2";"0.00";"SEM VALOR";"1043814954"
"1043814954";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043814954"
"1043814954";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043814954"
"1043814954";"20";"FATOR_1";"5.35";"SEM VALOR";"1043814954"
"1043814954";"20";"FATOR_2";"0.00";"SEM VALOR";"1043814954"
"1043814954";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043814954"
"1043814954";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043814954"
"1043814954";"40";"FATOR_1";"5.35";"SEM VALOR";"1043814954"
"1043814954";"40";"FATOR_2";"0.00";"SEM VALOR";"1043814954"
"1043814954";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043814954"
"1043814954";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043814954"
"1043849979";"10";"FATOR_1";"4.49";"SEM VALOR";"1043849979"
"1043849979";"10";"FATOR_2";"0.00";"SEM VALOR";"1043849979"
"1043849979";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043849979"
"1043849979";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043849979"
"1043849979";"20";"FATOR_1";"4.49";"SEM VALOR";"1043849979"
"1043849979";"20";"FATOR_2";"0.00";"SEM VALOR";"1043849979"
"1043849979";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043849979"
"1043849979";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043849979"
"1043849979";"40";"FATOR_1";"4.49";"SEM VALOR";"1043849979"
"1043849979";"40";"FATOR_2";"0.00";"SEM VALOR";"1043849979"
"1043849979";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043849979"
"1043849979";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043849979"
"1043891223";"10";"FATOR_1";"5.35";"SEM VALOR";"1043891223"
"1043891223";"10";"FATOR_2";"0.00";"SEM VALOR";"1043891223"
"1043891223";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043891223"
"1043891223";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043891223"
"1043891223";"20";"FATOR_1";"5.35";"SEM VALOR";"1043891223"
"1043891223";"20";"FATOR_2";"0.00";"SEM VALOR";"1043891223"
"1043891223";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043891223"
"1043891223";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043891223"
"1043891223";"40";"FATOR_1";"5.35";"SEM VALOR";"1043891223"
"1043891223";"40";"FATOR_2";"0.00";"SEM VALOR";"1043891223"
"1043891223";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043891223"
"1043891223";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043891223"
"1043934402";"40";"FATOR_1";"5.35";"SEM VALOR";"1043934402"
"1043934402";"40";"FATOR_2";"0.00";"SEM VALOR";"1043934402"
"1043934402";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043934402"
"1043934402";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043934402"
"1043958280";"10";"FATOR_1";"3.73";"SEM VALOR";"1043958280"
"1043958280";"10";"FATOR_2";"0.00";"SEM VALOR";"1043958280"
"1043958280";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043958280"
"1043958280";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043958280"
"1043958280";"20";"FATOR_1";"3.73";"SEM VALOR";"1043958280"
"1043958280";"20";"FATOR_2";"0.00";"SEM VALOR";"1043958280"
"1043958280";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043958280"
"1043958280";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043958280"
"1043958280";"40";"FATOR_1";"3.73";"SEM VALOR";"1043958280"
"1043958280";"40";"FATOR_2";"0.00";"SEM VALOR";"1043958280"
"1043958280";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043958280"
"1043958280";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043958280"
"1043962260";"10";"FATOR_1";"5.35";"SEM VALOR";"1043962260"
"1043962260";"10";"FATOR_2";"0.00";"SEM VALOR";"1043962260"
"1043962260";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043962260"
"1043962260";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043962260"
"1043962260";"20";"FATOR_1";"5.35";"SEM VALOR";"1043962260"
"1043962260";"20";"FATOR_2";"0.00";"SEM VALOR";"1043962260"
"1043962260";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043962260"
"1043962260";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043962260"
"1043962260";"40";"FATOR_1";"5.35";"SEM VALOR";"1043962260"
"1043962260";"40";"FATOR_2";"0.00";"SEM VALOR";"1043962260"
"1043962260";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043962260"
"1043962260";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043962260"
"1043964034";"10";"FATOR_1";"5.35";"3.73";"1043964034"
"1043964034";"20";"FATOR_1";"5.35";"3.73";"1043964034"
"1043964034";"40";"FATOR_1";"5.35";"3.73";"1043964034"
"1043966380";"10";"FATOR_1";"4.49";"SEM VALOR";"1043966380"
"1043966380";"10";"FATOR_2";"0.00";"SEM VALOR";"1043966380"
"1043966380";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043966380"
"1043966380";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043966380"
"1043966380";"20";"FATOR_1";"4.49";"SEM VALOR";"1043966380"
"1043966380";"20";"FATOR_2";"0.00";"SEM VALOR";"1043966380"
"1043966380";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043966380"
"1043966380";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043966380"
"1043966380";"40";"FATOR_1";"4.49";"SEM VALOR";"1043966380"
"1043966380";"40";"FATOR_2";"0.00";"SEM VALOR";"1043966380"
"1043966380";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043966380"
"1043966380";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043966380"
"1043969923";"10";"FATOR_1";"2.99";"SEM VALOR";"1043969923"
"1043969923";"10";"FATOR_2";"0.00";"SEM VALOR";"1043969923"
"1043969923";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043969923"
"1043969923";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043969923"
"1043969923";"20";"FATOR_1";"2.99";"SEM VALOR";"1043969923"
"1043969923";"20";"FATOR_2";"0.00";"SEM VALOR";"1043969923"
"1043969923";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043969923"
"1043969923";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043969923"
"1043969923";"40";"FATOR_1";"2.99";"SEM VALOR";"1043969923"
"1043969923";"40";"FATOR_2";"0.00";"SEM VALOR";"1043969923"
"1043969923";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1043969923"
"1043969923";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043969923"
"1043985287";"10";"FATOR_1";"5.16";"SEM VALOR";"1043985287"
"1043985287";"10";"FATOR_2";"0.00";"SEM VALOR";"1043985287"
"1043985287";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043985287"
"1043985287";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1043985287"
"1043985287";"20";"FATOR_1";"5.16";"SEM VALOR";"1043985287"
"1043985287";"20";"FATOR_2";"0.00";"SEM VALOR";"1043985287"
"1043985287";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043985287"
"1043985287";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1043985287"
"1043985287";"40";"FATOR_1";"5.16";"SEM VALOR";"1043985287"
"1043985287";"40";"FATOR_2";"0.00";"SEM VALOR";"1043985287"
"1043985287";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1043985287"
"1043985287";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1043985287"
"1044032810";"10";"FATOR_1";"5.35";"3.97";"1044032810"
"1044032810";"20";"FATOR_1";"5.35";"3.97";"1044032810"
"1044032810";"40";"FATOR_1";"5.35";"3.97";"1044032810"
"1044153005";"10";"FATOR_1";"2.99";"SEM VALOR";"1044153005"
"1044153005";"10";"FATOR_2";"0.00";"SEM VALOR";"1044153005"
"1044153005";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044153005"
"1044153005";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044153005"
"1044153005";"20";"FATOR_1";"2.99";"SEM VALOR";"1044153005"
"1044153005";"20";"FATOR_2";"0.00";"SEM VALOR";"1044153005"
"1044153005";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044153005"
"1044153005";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044153005"
"1044153005";"40";"FATOR_1";"2.99";"SEM VALOR";"1044153005"
"1044153005";"40";"FATOR_2";"0.00";"SEM VALOR";"1044153005"
"1044153005";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044153005"
"1044153005";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1044153005"
"1044243403";"10";"FATOR_1";"5.16";"SEM VALOR";"1044243403"
"1044243403";"10";"FATOR_2";"0.00";"SEM VALOR";"1044243403"
"1044243403";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044243403"
"1044243403";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044243403"
"1044243403";"20";"FATOR_1";"5.16";"SEM VALOR";"1044243403"
"1044243403";"20";"FATOR_2";"0.00";"SEM VALOR";"1044243403"
"1044243403";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044243403"
"1044243403";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044243403"
"1044243403";"40";"FATOR_1";"5.16";"SEM VALOR";"1044243403"
"1044243403";"40";"FATOR_2";"0.00";"SEM VALOR";"1044243403"
"1044243403";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044243403"
"1044243403";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1044243403"
"1044370995";"10";"FATOR_1";"4.49";"SEM VALOR";"1044370995"
"1044370995";"10";"FATOR_2";"0.00";"SEM VALOR";"1044370995"
"1044370995";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044370995"
"1044370995";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044370995"
"1044370995";"20";"FATOR_1";"4.49";"SEM VALOR";"1044370995"
"1044370995";"20";"FATOR_2";"0.00";"SEM VALOR";"1044370995"
"1044370995";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044370995"
"1044370995";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044370995"
"1044370995";"40";"FATOR_1";"4.49";"SEM VALOR";"1044370995"
"1044370995";"40";"FATOR_2";"0.00";"SEM VALOR";"1044370995"
"1044370995";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044370995"
"1044370995";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1044370995"
"1044378651";"10";"FATOR_1";"4.49";"SEM VALOR";"1044378651"
"1044378651";"10";"FATOR_2";"0.00";"SEM VALOR";"1044378651"
"1044378651";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044378651"
"1044378651";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044378651"
"1044378651";"20";"FATOR_1";"4.49";"SEM VALOR";"1044378651"
"1044378651";"20";"FATOR_2";"0.00";"SEM VALOR";"1044378651"
"1044378651";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044378651"
"1044378651";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044378651"
"1044378651";"40";"FATOR_1";"4.49";"SEM VALOR";"1044378651"
"1044378651";"40";"FATOR_2";"0.00";"SEM VALOR";"1044378651"
"1044378651";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044378651"
"1044378651";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1044378651"
"1044419080";"10";"FATOR_1";"5.35";"SEM VALOR";"1044419080"
"1044419080";"10";"FATOR_2";"0.00";"SEM VALOR";"1044419080"
"1044419080";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044419080"
"1044419080";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044419080"
"1044419080";"20";"FATOR_1";"5.35";"SEM VALOR";"1044419080"
"1044419080";"20";"FATOR_2";"0.00";"SEM VALOR";"1044419080"
"1044419080";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044419080"
"1044419080";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044419080"
"1044419080";"40";"FATOR_1";"5.35";"SEM VALOR";"1044419080"
"1044419080";"40";"FATOR_2";"0.00";"SEM VALOR";"1044419080"
"1044419080";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1044419080"
"1044419080";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1044419080"
"1044426419";"10";"FATOR_1";"4.49";"SEM VALOR";"1044426419"
"1044426419";"10";"FATOR_2";"0.00";"SEM VALOR";"1044426419"
"1044426419";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044426419"
"1044426419";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1044426419"
"1044426419";"20";"FATOR_1";"4.49";"SEM VALOR";"1044426419"
"1044426419";"20";"FATOR_2";"0.00";"SEM VALOR";"1044426419"
"1044426419";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1044426419"
"1044426419";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1044426419"
"1044426419";"40";"FATOR_1";"4.49";"SEM VALOR";"1044426419"
"1044426419";"40";"FATOR_2";"0.00";"SEM VALOR";"1044426419"
